0 83 0 41589 102277
0 83 1 44277 109199
0 84 0 42295.1 104150
0 84 1 41906.1 102795
0 85 0 41370.4 102099
0 85 1 42917.3 104716
0 86 0 41760.5 102726
0 86 1 42506.9 104542
0 87 0 40401.6 99394
0 87 1 41296.1 101166
0 88 0 41852.6 103032
0 88 1 41893.5 102736
0 89 0 41803.7 102812
0 89 1 41732.6 102422
0 90 0 39951.7 98405
0 90 1 43022 105349
0 91 0 39992 97975
0 91 1 42117.2 103567
0 92 0 40590.5 99762
0 92 1 42059.1 103107
0 93 0 40711.4 99868
0 93 1 42257.3 103755
0 94 0 41286.4 101748
0 94 1 42987.8 105471
0 95 0 40090.3 98541
0 95 1 44136.4 108879
0 96 0 40586.6 99909
0 96 1 40466.3 99630
0 97 0 40519.9 99703
0 97 1 43158.3 106108
0 98 0 41235.8 101434
0 98 1 45217 113203
0 99 0 41585.1 102576
0 99 1 48350.5 118220
0 100 0 46682 114628
0 100 1 44203.2 108477
0 101 0 44246 108216
0 101 1 46583.3 114962
0 102 0 43891.9 107720
0 102 1 43813.9 107586
0 103 0 43412.7 106497
0 103 1 44939.7 110334
0 104 0 42532.4 104184
0 104 1 42428.8 105358
0 105 0 42938.5 105143
0 105 1 42718.5 104919
0 106 0 41486.1 102014
0 106 1 43291.9 106014
0 107 0 41301.7 101362
0 107 1 42544 104305
0 108 0 42385.7 104155
0 108 1 43700.8 106964
0 109 0 43438.2 106519
0 109 1 44187 109181
0 110 0 41548.6 101631
0 110 1 44764 109588
0 111 0 42038.6 102630
0 111 1 43826.8 108080
0 112 0 40867.2 100232
0 112 1 43345 106594
0 113 0 39837.8 97755
0 113 1 42555 105166
0 114 0 41316.9 101332
0 114 1 43797.5 108778
0 115 0 41298.4 101096
0 115 1 43973.4 108350
0 116 0 41654.4 102100
0 116 1 44206 109025
0 117 0 42511.5 104186
0 117 1 44733.9 109703
0 118 0 44564.7 109310
0 118 1 43987.4 108047
0 119 0 41980.7 103144
0 119 1 47037.6 115663
0 120 0 48602.4 119876
0 120 1 41637.9 102459
0 121 0 43256.8 106435
0 121 1 42170.5 103207
0 122 0 45816.9 112629
0 122 1 42827.4 105039
0 123 0 42492.5 104926
0 123 1 44359.4 108635
0 124 0 43569.9 107521
0 124 1 42424.4 104498
0 125 0 43436.1 107087
0 125 1 43745.2 107361
0 126 0 43991.4 107942
0 126 1 42793.4 104734
0 127 0 43048.1 105588
0 127 1 43507.1 106734
0 128 0 43081.3 105845
0 128 1 43653 107294
0 129 0 42915.6 105127
0 129 1 43157 106192
0 130 0 44710.9 110098
0 130 1 42848 105103
0 131 0 43906.6 108157
0 131 1 42047.5 103200
0 132 0 42788 105516
0 132 1 41046.2 100927
0 133 0 41902 103087
0 133 1 41701 102144
0 134 0 42371.9 104268
0 134 1 41501.8 101918
0 135 0 43177.6 106608
0 135 1 42221.7 103869
0 136 0 46630.3 115297
0 136 1 42733.6 104847
0 137 0 44283 108393
0 137 1 43621.2 106911
0 138 0 43829.7 107890
0 138 1 42348 103546
0 139 0 44440.7 109521
0 139 1 47820.8 116643
0 140 0 47502.5 116686
0 140 1 43225.3 105628
0 141 0 41242.1 101917
0 141 1 42552.9 104552
0 142 0 44279.9 109063
0 142 1 43488.3 106512
0 143 0 43337.2 106046
0 143 1 44278.9 109047
0 144 0 41738.9 102876
0 144 1 42702.2 104552
0 145 0 43235.8 106076
0 145 1 44306.4 108958
0 146 0 45021.2 110405
0 146 1 43097.1 105860
0 147 0 42769.8 105506
0 147 1 43163.8 106102
0 148 0 45187.2 111603
0 148 1 42866.3 105132
0 149 0 43880.7 107904
0 149 1 43474.2 106342
0 150 0 42422.6 103464
0 150 1 43620.2 106526
0 151 0 42846.2 105180
0 151 1 43320.2 106546
0 152 0 45038.5 110585
0 152 1 43259.8 105818
0 153 0 43511.1 106995
0 153 1 42967.7 105142
0 154 0 44841.9 109692
0 154 1 43507.2 106786
0 155 0 41791 102852
0 155 1 43520.6 106587
0 156 0 43166.1 106081
0 156 1 42882.9 104669
0 157 0 41334 101481
0 157 1 41054.2 100311
0 158 0 41695.8 102554
0 158 1 42008.9 103033
0 159 0 41790.6 102867
0 159 1 49714.7 124108
0 160 0 50922.6 124494
0 160 1 42745.1 104859
0 161 0 44242.1 108431
0 161 1 44246.8 108957
0 162 0 46223.6 113760
0 162 1 43728.1 107484
0 163 0 44776.1 109882
0 163 1 42625 104847
0 164 0 44545.8 109350
0 164 1 41368.4 101588
0 165 0 44737.6 109157
0 165 1 42744.3 104817
0 166 0 43691.1 107371
0 166 1 41632.8 102197
0 167 0 43216.2 105756
0 167 1 42620.6 104969
0 168 0 44766.8 110099
0 168 1 41498.3 101748
0 169 0 43513.3 106665
0 169 1 42632.9 104634
0 170 0 45680.4 112713
0 170 1 41398.1 101343
0 171 0 44852.1 109848
0 171 1 42269 103902
0 172 0 44363.6 108613
0 172 1 41773.4 102556
0 173 0 44971.8 110339
0 173 1 42794.5 104729
0 174 0 44846.9 110058
0 174 1 41671.7 102235
0 175 0 42945 105005
0 175 1 39652.2 97477
0 176 0 44816.4 109731
0 176 1 42039.9 103229
0 177 0 44398.2 108617
0 177 1 40922.2 100660
0 178 0 45122.3 110868
0 178 1 41794.3 102190
0 179 0 44189.7 108743
0 179 1 41573.7 103740
0 180 0 88918.8 263332
0 180 1 41718 102633
0 181 0 44269.8 108593
0 181 1 42336.9 103478
0 182 0 45568.6 111225
0 182 1 40364 99019
0 183 0 46888 116291
0 183 1 41309 101930
0 184 0 47880.4 117272
0 184 1 43030.3 105849
0 185 0 0 0
0 185 1 40472.1 100113
0 186 0 47156.3 115868
0 186 1 41780.1 102830
0 187 0 44629.5 109677
0 187 1 40875.7 100577
0 188 0 43716.6 107415
0 188 1 39816.1 97574
0 189 0 41773.1 102455
0 189 1 37697.7 92525
0 190 0 39376.3 97038
0 190 1 38724.7 95033
0 191 0 42193.8 106959
0 191 1 37176.7 91817
0 192 0 41731.1 102910
0 192 1 38625.3 95499
0 193 0 42292.7 103667
0 193 1 38533.8 94694
0 194 0 43150.6 106255
0 194 1 38504.8 94952
0 195 0 43609.2 108726
0 195 1 41701.3 102606
0 196 0 43762.7 107268
0 196 1 39645.3 97711
0 197 0 45542.7 113428
0 197 1 41501.8 102119
0 198 0 46378.7 114067
0 198 1 42214.9 103832
0 199 0 41973.4 102760
0 199 1 47589.6 116685
0 200 0 45926.5 112323
0 200 1 41163.3 101043
0 201 0 39842 97872
0 201 1 41949.1 103044
0 202 0 39684.5 97288
0 202 1 41022.2 100496
0 203 0 40198.3 98763
0 203 1 42211.3 103957
0 204 0 39356.3 96941
0 204 1 41123.5 101167
0 205 0 39637.5 97418
0 205 1 40238.9 98986
0 206 0 40833.7 100534
0 206 1 41394.7 101593
0 207 0 40005 98446
0 207 1 41901.7 103161
0 208 0 39703.4 97557
0 208 1 42332.3 103703
0 209 0 39387.4 96923
0 209 1 42862.5 105468
0 210 0 39222.4 96480
0 210 1 42049.4 103492
0 211 0 38767.8 95339
0 211 1 41287.3 101614
0 212 0 39411.2 96786
0 212 1 40669.6 99538
0 213 0 38383 94665
0 213 1 40865.8 100726
0 214 0 39222.5 96314
0 214 1 41735.1 102616
0 215 0 38555.6 95204
0 215 1 40825.2 100389
0 216 0 38895.2 95690
0 216 1 40275 98859
0 217 0 38043.6 93491
0 217 1 40133 99062
0 218 0 39397 97177
0 218 1 41292 102028
0 219 0 38286.4 94281
0 219 1 46441.7 114196
0 220 0 44422.7 108622
0 220 1 43269.7 106203
0 221 0 39719.2 97853
0 221 1 42319.1 103946
0 222 0 39228.1 96853
0 222 1 41484.7 101572
0 223 0 40406.1 99471
0 223 1 41932.3 102382
0 224 0 40298.4 99552
0 224 1 41383.4 101580
0 225 0 38128.4 93581
0 225 1 42263.2 103547
0 226 0 39926.2 98562
0 226 1 42068.6 103165
0 227 0 37919.8 93489
0 227 1 41658.1 102178
0 228 0 38946.8 96194
0 228 1 41175.1 100874
0 229 0 40124.9 98566
0 229 1 42290.7 104080
0 230 0 39883.5 97970
0 230 1 42289.4 103356
0 231 0 38450.1 94538
0 231 1 42821 105280
0 232 0 39028.6 96541
0 232 1 41014.8 100610
0 233 0 40128.1 99311
0 233 1 40692 99721
0 234 0 39954 98491
0 234 1 42312.3 103754
0 235 0 39272.5 96264
0 235 1 44101.5 107709
0 236 0 41077.5 100958
0 236 1 43278.9 105721
0 237 0 39246.4 96260
0 237 1 41472.8 102156
0 238 0 39530 97321
0 238 1 41590.7 102064
0 239 0 40269.9 99244
0 239 1 46107.2 112858
0 240 0 48824.6 118791
0 240 1 41927.4 103137
0 241 0 45569.5 111782
0 241 1 42117.9 103100
0 242 0 44181.5 108611
0 242 1 42451.6 104069
0 243 0 47068.5 115041
0 243 1 44316 108601
0 244 0 46672.4 114109
0 244 1 43193.8 105677
0 245 0 48090.4 117946
0 245 1 43179.1 105883
0 246 0 47017.6 114889
0 246 1 44039 108397
0 247 0 44987.5 110801
0 247 1 43193.4 105725
0 248 0 45111.4 110605
0 248 1 42286.9 103773
0 249 0 43605 106907
0 249 1 41547.1 101917
0 250 0 44839.1 109852
0 250 1 41967.6 102879
0 251 0 46241.9 113677
0 251 1 42665.5 104420
0 252 0 46058.6 112911
0 252 1 42032.3 102975
0 253 0 45542.8 111612
0 253 1 43004.1 105219
0 254 0 45636.8 111297
0 254 1 42530.3 103869
0 255 0 46341.2 114090
0 255 1 42967 105404
0 256 0 46913.8 114841
0 256 1 41993.4 102953
0 257 0 45475.2 110830
0 257 1 42599.5 104305
0 258 0 45495.3 112053
0 258 1 42931.1 105644
0 259 0 46525.6 114294
0 259 1 46058.1 112840
0 260 0 46086.3 113075
0 260 1 41945.6 102984
0 261 0 0 0
0 261 1 39755.4 97406
0 262 0 42306.5 103967
0 262 1 43316.2 106017
0 263 0 41167.6 100984
0 263 1 43227.3 105989
0 264 0 41084.8 101081
0 264 1 43052.2 105532
0 265 0 40266.2 98543
0 265 1 42564 104303
0 266 0 39297.6 96263
0 266 1 41787.9 103064
0 267 0 39185.5 96899
0 267 1 41220.8 101351
0 268 0 40075.9 98473
0 268 1 42199.8 103387
0 269 0 39480.9 97381
0 269 1 42788.9 104954
0 270 0 39365.7 96560
0 270 1 42056.5 103338
0 271 0 41100.3 101328
0 271 1 41943.4 103018
0 272 0 38582.5 94789
0 272 1 40220.3 98800
0 273 0 38999.8 95949
0 273 1 42037.1 103375
0 274 0 40147.1 98643
0 274 1 41640.7 102063
0 275 0 39704.6 97935
0 275 1 42060.7 103526
0 276 0 39656 97623
0 276 1 42161.6 103489
0 277 0 40127.4 98596
0 277 1 42317.4 103547
0 278 0 40773.7 100838
0 278 1 41645 102324
0 279 0 40564.3 99995
0 279 1 46668.1 114167
0 280 0 45661.9 111509
0 280 1 42810.7 105100
0 281 0 40235.4 99017
0 281 1 43772.8 107402
0 282 0 41210.2 101490
0 282 1 41263.3 101412
0 283 0 39393.3 96605
0 283 1 41322.4 101077
0 284 0 40307.7 98935
0 284 1 41416.7 101545
0 285 0 39675.8 97642
0 285 1 41613.6 102381
0 286 0 39766.3 97454
0 286 1 41187.7 100460
0 287 0 39190.4 96586
0 287 1 42389.8 104140
0 288 0 39858.4 97773
0 288 1 43005.3 105144
0 289 0 40697.5 100324
0 289 1 42419 104012
0 290 0 41386.6 102167
0 290 1 41539.6 101620
0 291 0 39608.6 97446
0 291 1 42215.9 103152
0 292 0 40274.1 98749
0 292 1 42003.9 103054
0 293 0 40291.5 99669
0 293 1 42878.3 104853
0 294 0 39740.3 97702
0 294 1 40377.5 98979
0 295 0 39234.6 96929
0 295 1 43067.2 105590
0 296 0 40529.1 99401
0 296 1 44293.5 108545
0 297 0 41161.2 101124
0 297 1 42715.9 104725
0 298 0 0 0
0 298 1 43472.4 106591
0 299 0 38842.3 95407
0 299 1 48845.3 119550
0 300 0 44930.3 109869
0 300 1 42867.7 106114
0 301 0 41471.5 101861
0 301 1 42302.9 103359
0 302 0 41549 102278
0 302 1 42485.8 104544
0 303 0 41485.1 102147
0 303 1 43697.7 107512
0 304 0 41878.8 102901
0 304 1 42038.7 103294
0 305 0 41102 100749
0 305 1 41042.4 100682
0 306 0 40082.7 98473
0 306 1 39894.1 98127
0 307 0 40470.1 99801
0 307 1 41567.3 102248
0 308 0 40944.3 100730
0 308 1 40797.1 99865
0 309 0 41499.8 102122
0 309 1 40348 98867
0 310 0 42328.4 103900
0 310 1 42646.8 104372
0 311 0 42474 104020
0 311 1 42258.7 103717
0 312 0 42939.2 105939
0 312 1 42141.3 103182
0 313 0 42929.1 105584
0 313 1 41412.9 101779
0 314 0 43109.6 106000
0 314 1 42513.7 103923
0 315 0 42027.9 103704
0 315 1 41845.4 102656
0 316 0 41969.8 103265
0 316 1 41034.6 100696
0 317 0 41703.4 102867
0 317 1 42328 103920
0 318 0 41759.8 103211
0 318 1 41757.5 102301
0 319 0 41572 102545
0 319 1 44322.1 108155
0 320 0 46182.2 112916
0 320 1 42721.2 105301
0 321 0 41622.7 102715
0 321 1 43270.9 105955
0 322 0 42216.1 104184
0 322 1 42423.7 104488
0 323 0 42286.6 104600
0 323 1 42414.3 103903
0 324 0 40915.9 100854
0 324 1 41178.1 101742
0 325 0 41455.5 102059
0 325 1 42621.5 104257
0 326 0 42293.3 104108
0 326 1 42184 103647
0 327 0 41183.8 101340
0 327 1 42150.9 103253
0 328 0 42742.1 104789
0 328 1 42937 105319
0 329 0 41766.1 102381
0 329 1 42431.4 104360
0 330 0 41038.5 100936
0 330 1 44183 109343
0 331 0 41355.8 101528
0 331 1 43520.2 107256
0 332 0 42375.6 104195
0 332 1 42484.5 104665
0 333 0 43018.8 105264
0 333 1 43806.1 107795
0 334 0 43166.2 105964
0 334 1 43279.8 106045
0 335 0 42407.5 103725
0 335 1 43769.5 107529
0 336 0 44813.3 109348
0 336 1 44293.3 109089
0 337 0 43867.1 108421
0 337 1 43294.3 106269
0 338 0 43082.1 106214
0 338 1 43517.2 106867
0 339 0 42610.8 104893
0 339 1 48514.2 118867
0 340 0 45030.7 109924
0 340 1 42282.9 104222
0 341 0 39847.4 98169
0 341 1 40902.5 100714
0 342 0 39623.4 97586
0 342 1 42259.7 103953
0 343 0 40779.1 100512
0 343 1 41348.1 101934
0 344 0 41497.2 101878
0 344 1 41053.8 100467
0 345 0 41514.2 102167
0 345 1 43138.3 106115
0 346 0 43489.4 106882
0 346 1 43320.2 106069
0 347 0 41589.9 101948
0 347 1 42736.1 104765
0 348 0 41896.8 102924
0 348 1 44179.4 108618
0 349 0 42125.3 103445
0 349 1 43194.7 105841
0 350 0 41163.9 100981
0 350 1 42942.6 105405
0 351 0 41454.1 101543
0 351 1 43584.3 106855
0 352 0 42165.2 103657
0 352 1 42890.5 105019
0 353 0 40617.7 100068
0 353 1 42735 104781
0 354 0 40436.9 99185
0 354 1 42516.4 104380
0 355 0 41738.8 102553
0 355 1 42163.8 104168
0 356 0 43099.1 105672
0 356 1 44983.9 110384
0 357 0 41265.1 101689
0 357 1 43634.6 107048
0 358 0 42380.9 103729
0 358 1 43876.4 107446
0 359 0 40997.6 100868
0 359 1 47511.7 116570
1 0 0 45203.1 110761
1 0 1 41141.7 100918
1 1 0 40987.7 100905
1 1 1 42562.8 104906
1 2 0 39822.9 98073
1 2 1 40598.2 100162
1 3 0 38438.6 94793
1 3 1 41385.5 101900
1 4 0 40142.6 98671
1 4 1 39013.4 96296
1 5 0 39235.1 96626
1 5 1 39269.7 96588
1 6 0 39192.7 96477
1 6 1 38677.7 95353
1 7 0 38814.4 95707
1 7 1 38246.7 94044
1 8 0 38394.5 94698
1 8 1 37024.9 91532
1 9 0 35575.9 88374
1 9 1 37877.3 93518
1 10 0 38395.7 94424
1 10 1 38273.7 94153
1 11 0 39803.1 97689
1 11 1 40149.5 98070
1 12 0 41013.6 100926
1 12 1 40859.9 100334
1 13 0 40263.6 99142
1 13 1 41561.3 102078
1 14 0 40354.8 99044
1 14 1 41521 102063
1 15 0 40129.6 98996
1 15 1 41799.4 102811
1 16 0 41977 103517
1 16 1 37966.7 93596
1 17 0 40712.3 100164
1 17 1 40805.6 100660
1 18 0 40287.2 99338
1 18 1 40703.5 100406
1 19 0 40131.3 99097
1 19 1 43707.8 107604
1 20 0 45558.7 111507
1 20 1 40413.2 99457
1 21 0 41202.1 101214
1 21 1 41394.3 101809
1 22 0 41233.2 101876
1 22 1 39532.1 97175
1 23 0 40009.4 98334
1 23 1 40960.7 100799
1 24 0 40474.3 99222
1 24 1 38850.1 95772
1 25 0 38970.5 96240
1 25 1 40491.1 99202
1 26 0 40034.8 98496
1 26 1 39392.7 96588
1 27 0 40650.6 99607
1 27 1 41033.6 100328
1 28 0 41511.8 102247
1 28 1 40614.9 99972
1 29 0 40460.7 99848
1 29 1 40137.7 98753
1 30 0 40375.6 99912
1 30 1 39175 96303
1 31 0 39773.6 97651
1 31 1 39847.3 97589
1 32 0 41011.2 100782
1 32 1 38635.1 94634
1 33 0 39704.6 97961
1 33 1 39375 96374
1 34 0 40268.1 98959
1 34 1 40625.1 100123
1 35 0 42471.2 104931
1 35 1 40090.1 98753
1 36 0 40875.8 100784
1 36 1 40526.5 99504
1 37 0 41138.9 101369
1 37 1 39736 97525
1 38 0 40633.5 100088
1 38 1 39537.1 97391
1 39 0 41049.8 101389
1 39 1 44937.3 110839
1 40 0 46426.1 113993
1 40 1 41322.6 101895
1 41 0 42513 104825
1 41 1 41580.5 102559
1 42 0 42641 104862
1 42 1 40841.9 100072
1 43 0 41271 101932
1 43 1 40101.7 98780
1 44 0 40484.1 99745
1 44 1 41096.6 100738
1 45 0 41852.5 102976
1 45 1 42312 104070
1 46 0 43657 107506
1 46 1 41359.1 101337
1 47 0 40450.2 99120
1 47 1 42319.4 104407
1 48 0 42451.1 104212
1 48 1 41909 102997
1 49 0 42170 103676
1 49 1 43190.8 106870
1 50 0 43260.5 106381
1 50 1 42163.2 103379
1 51 0 41470.1 101962
1 51 1 40754.8 100513
1 52 0 42208.7 103659
1 52 1 41369.2 102029
1 53 0 41995.9 102892
1 53 1 41790 102627
1 54 0 43075 106179
1 54 1 42974.1 105602
1 55 0 41661.5 102359
1 55 1 40970.3 100501
1 56 0 42151.9 103672
1 56 1 41392.9 101405
1 57 0 43400.1 106502
1 57 1 41584.6 102085
1 58 0 41231.2 101366
1 58 1 41425.3 101807
1 59 0 43168.5 106825
1 59 1 46887.8 114877
1 60 0 0 0
1 60 1 42267.5 104713
1 61 0 0 0
1 61 1 41779.3 103047
1 62 0 0 0
1 62 1 42621.6 104725
1 63 0 0 0
1 63 1 43119.9 106222
1 64 0 0 0
1 64 1 42182.6 103774
1 65 0 42381.4 103853
1 65 1 43747 107914
1 66 0 40702.1 99856
1 66 1 42685.5 104410
1 67 0 41631.3 102160
1 67 1 41496.8 102661
1 68 0 40464 99559
1 68 1 43612.7 107786
1 69 0 39731.8 97911
1 69 1 40716.7 100395
1 70 0 39383 97115
1 70 1 41139.7 100743
1 71 0 42463.2 104913
1 71 1 43476.3 107257
1 72 0 41211.2 101172
1 72 1 43288 106294
1 73 0 40898.6 100317
1 73 1 43627 107003
1 74 0 41318.8 101508
1 74 1 42421.5 104645
1 75 0 41322.8 102164
1 75 1 43870.3 108534
1 76 0 41249.3 101520
1 76 1 43132.8 105719
1 77 0 41523.5 101890
1 77 1 42921.1 105605
1 78 0 41079.9 101373
1 78 1 42863.2 106287
1 79 0 40427.9 99439
1 79 1 46057.4 113691
1 80 0 46314.8 113465
1 80 1 41546.8 102812
1 81 0 41166.5 101378
1 81 1 39797.6 97697
1 82 0 41373.9 101711
1 82 1 40506.3 99489
1 83 0 40730.3 100282
1 83 1 42215.7 103328
1 84 0 41717.4 102612
1 84 1 40552.8 99948
1 85 0 40819.4 100484
1 85 1 41467.1 101862
1 86 0 40626.4 99569
1 86 1 41246.2 101631
1 87 0 39118.6 96249
1 87 1 39965.7 98636
1 88 0 40407.1 99176
1 88 1 41575.2 102203
1 89 0 39846.4 97662
1 89 1 41400.1 102163
1 90 0 42437.9 104040
1 90 1 40214.9 98834
1 91 0 41752.2 103001
1 91 1 41450.2 102328
1 92 0 40145.2 98844
1 92 1 39206.9 96970
1 93 0 41314.1 101571
1 93 1 40579.1 99837
1 94 0 40876.2 100361
1 94 1 40865.5 100609
1 95 0 41479.5 102301
1 95 1 41823.6 102750
1 96 0 40005.9 98328
1 96 1 40629.8 99889
1 97 0 40669.2 100045
1 97 1 41057.9 101167
1 98 0 40600.3 99730
1 98 1 42176 103846
1 99 0 39655.1 98034
1 99 1 49478 121167
1 100 0 46093.6 112597
1 100 1 44662.1 110825
1 101 0 41242.6 101344
1 101 1 42967.7 105664
1 102 0 42233.6 103688
1 102 1 42653.8 104908
1 103 0 41603.9 102146
1 103 1 42721.4 105138
1 104 0 40928.2 100672
1 104 1 40971.2 100880
1 105 0 40332.9 98972
1 105 1 41700.7 102350
1 106 0 40162.1 98732
1 106 1 40388.9 98939
1 107 0 39539 96818
1 107 1 49457.8 120215
1 108 0 40038.2 98590
1 108 1 42600.5 104535
1 109 0 39532.2 96986
1 109 1 43676.9 108092
1 110 0 40524.7 99655
1 110 1 42259.2 103711
1 111 0 38317.5 94008
1 111 1 41467.6 101994
1 112 0 39217.8 96578
1 112 1 40416.2 100007
1 113 0 39076.1 96371
1 113 1 40510.2 99911
1 114 0 37902.6 92829
1 114 1 40126.9 98569
1 115 0 39464.2 96670
1 115 1 41701.1 102964
1 116 0 39835.1 97706
1 116 1 42724.5 105392
1 117 0 40673.5 99937
1 117 1 43477.5 107016
1 118 0 41072.3 101074
1 118 1 42174.9 104433
1 119 0 40148.3 98798
1 119 1 44104.9 108113
1 120 0 44963.2 110404
1 120 1 39447.2 97009
1 121 0 42314.2 104834
1 121 1 40511 99242
1 122 0 42342.7 104688
1 122 1 40957.5 100830
1 123 0 40363.3 99713
1 123 1 41522.1 102497
1 124 0 41445.5 102129
1 124 1 40510.9 99653
1 125 0 42197.1 103784
1 125 1 41746.7 102799
1 126 0 41987.6 103367
1 126 1 41525 102381
1 127 0 41402.1 101546
1 127 1 41541.1 102426
1 128 0 42732.6 105071
1 128 1 42146.1 103693
1 129 0 41985.5 103427
1 129 1 41017.8 101264
1 130 0 42670.7 105248
1 130 1 41547.1 102079
1 131 0 42256.3 103879
1 131 1 40899.9 100126
1 132 0 41134.7 102108
1 132 1 40710 100239
1 133 0 40600.2 99935
1 133 1 39700.2 97954
1 134 0 40568 100693
1 134 1 40310.8 98979
1 135 0 41143.3 101416
1 135 1 39900.3 98348
1 136 0 43985.1 108670
1 136 1 41167.6 101095
1 137 0 42563.1 105484
1 137 1 40835.1 100472
1 138 0 42534 104838
1 138 1 41469 101669
1 139 0 41529 102428
1 139 1 45049.9 110195
1 140 0 46038.1 114130
1 140 1 40998.2 100922
1 141 0 41687.3 102935
1 141 1 40611.3 99728
1 142 0 41332.5 101498
1 142 1 42012.5 103569
1 143 0 42190.5 103892
1 143 1 42558.5 104909
1 144 0 41626.2 102330
1 144 1 41248.8 102051
1 145 0 41268.5 101872
1 145 1 41948.7 103131
1 146 0 42942.5 106328
1 146 1 40358.9 98902
1 147 0 41683.7 102369
1 147 1 40998.6 100984
1 148 0 42708.5 105867
1 148 1 40258.9 99061
1 149 0 40814 100711
